"Rec, num","1, Basic fuel injection pulse width (ms)","2, Coolant temperature (??C)","3, Engine speed (RPM)","4, Front oxygen voltage signal (V)","5, Ignition advance angle (Grad kw)","6, Ignition angle delayed degree due to knocking (Grad kw)"
1782,"2,3",91,814,"0,6","4,5",0
1783,"2,41",91,"790,25","0,115",6,0
1784,"2,3",91,824,"0,71",4,0
1785,"2,43",91,780,"0,125","5,5",0
1786,"2,37",92,"811,25","0,695","4,5",0
1787,"2,38",92,"796,25","0,135","4,5",0
1788,"2,4",92,804,"0,67","4,5",0
1789,"2,43",92,799,"0,17","4,5",0
1790,"2,37",92,"827,5","0,665","4,5",0
1791,"2,37",92,"806,5","0,43",4,0
1792,"2,41",92,"793,5","0,585","4,5",0
1793,"2,38",92,813,"0,705",5,0
1794,"2,38",92,"812,75","0,645","4,5",0
1795,"2,41",92,"803,25","0,48","4,5",0
1796,"2,4",92,819,"0,73","4,5",0
1797,"2,37",92,799,"0,63","2,5",0
1798,"2,4",92,804,"0,65","4,5",0
1799,"2,33",92,817,"0,68",4,0
1800,"2,37",92,"795,5","0,635","4,5",0
1801,"2,37",92,"801,25","0,545","4,5",0
1802,"2,41",92,794,"0,32",5,0
1803,"2,35",92,807,"0,695","3,5",0
1804,"2,41",92,"784,25","0,125","4,5",0
1805,"2,35",92,"809,75","0,68","4,5",0
1806,"2,41",92,790,"0,14","4,5",0
1807,"2,38",92,"815,25","0,7","5,5",0
1808,"2,37",92,"819,75","0,6","3,5",0
1809,"2,41",92,"799,25","0,235",5,0
1810,"2,37",93,"810,75","0,71","4,5",0
1811,"2,4",93,"808,75","0,135","4,5",0
1812,"2,35",93,"817,5","0,71","4,5",0
1813,"2,41",93,"797,25","0,12","4,5",0
1814,"2,35",93,807,"0,64","4,5",0
1815,"2,35",93,"811,25","0,395","3,5",0
1816,"2,38",93,"806,5","0,135","3,5",0
1817,"2,4",93,"792,5","0,515",3,0
1818,"2,29",93,"817,25","0,67","4,5",0
1819,"2,37",93,"817,25","0,15",4,0
1820,"2,33",93,"811,75","0,665","4,5",0
1821,"2,37",93,"793,25","0,13","4,5",0
1822,"2,33",93,805,"0,685","4,5",0
1823,"2,37",93,"797,25","0,59","4,5",0
1824,"2,4",93,"792,5","0,71","4,5",0
1825,"2,38",93,"800,5","0,685","4,5",0
1826,"2,35",93,830,"0,21","4,5",0
1827,"2,35",93,"822,25","0,145","4,5",0
1828,"2,37",93,"806,5","0,19","4,5",0
1829,"2,33",93,"808,75","0,62",4,0
1830,"2,4",93,"791,25","0,135","4,5",0
1831,"2,37",94,"801,5","0,71","4,5",0
1832,"2,4",93,"804,5","0,14","4,5",0
1833,"2,35",94,"806,5","0,55","4,5",0
1834,"2,41",94,795,"0,63","4,5",0
1835,"2,38",94,789,"0,695","4,5",0
1836,"2,3",94,811,"0,68","4,5",0
1837,"2,4",94,796,"0,115","4,5",0
1838,"2,33",94,"811,25","0,715",4,0
1839,"2,37",94,"798,25","0,56","4,5",0
1840,"2,33",94,"818,25","0,59","3,5",0
1841,"2,37",94,"801,25","0,535","4,5",0
1842,"2,3",94,"811,75","0,72","4,5",0
1843,"2,37",94,800,"0,145","4,5",0
1844,"2,37",94,798,"0,715","4,5",0
1845,"2,4",94,"782,25","0,36","5,5",0
1846,"2,35",94,810,"0,675",4,0
1847,"2,3",94,797,"0,34","4,5",0
1848,"2,35",94,806,"0,405",4,0
1849,"2,38",94,"811,25","0,155",4,0
1850,"2,33",94,"805,25","0,275","4,5",0
1851,"2,41",94,"796,5","0,625","4,5",0
1852,"2,33",94,817,"0,675",4,0
1853,"2,37",94,"799,5","0,125","2,5",0
1854,"2,33",94,"810,75","0,645","4,5",0
1855,"2,37",94,"808,75","0,13","4,5",0
1856,"2,38",94,808,"0,615","4,5",0
1857,"2,35",94,801,"0,675","4,5",0
1858,"2,37",94,817,"0,64","4,5",0
1859,"2,29",94,"823,5","0,73","4,5",0
1860,"2,3",94,"802,25","0,625",5,0
1861,"2,37",94,"793,25","0,67","4,5",0
1862,"2,33",94,813,"0,39","3,5",0
1863,"2,35",94,"794,25","0,13","4,5",0
1864,"2,35",94,808,"0,235","4,5",0
1865,"2,33",94,"817,25","0,34","4,5",0
1866,"2,37",94,"802,5","0,57",3,0
1867,"2,3",94,819,"0,69","4,5",0
1868,"2,37",94,"790,25","0,18","4,5",0
1869,"2,33",94,"804,25","0,69","4,5",0
1870,"2,37",94,"788,75","0,27","4,5",0
1871,"2,49",94,796,"0,665",5,0
1872,"2,82",94,"805,25","0,125","3,5",0
1873,"2,53",94,830,"0,515",2,0
1874,"2,49",94,"818,25","0,095","2,5",0
1875,"2,52",95,"806,25","0,13","4,5",0
1876,"2,5",95,814,"0,665","5,5",0
1877,"2,53",95,"798,5","0,23","4,5",0
1878,"2,49",95,"812,75","0,635",4,0
1879,"2,53",95,"795,25","0,59","4,5",0
1880,"2,5",95,807,"0,65","4,5",0
1881,"2,52",95,"809,25","0,32","4,5",0
1882,"2,55",95,790,"0,58",6,0
1883,"2,47",95,"807,25","0,68",3,0
1884,"2,5",95,"803,25","0,235","4,5",0
1885,"2,52",95,"792,5","0,68","4,5",0
1886,"2,5",95,"808,75","0,15","4,5",0
1887,"2,53",95,"809,75","0,61","4,5",0
1888,"2,49",95,"805,25","0,67","4,5",0
1889,"2,5",95,798,"0,12",4,0
1890,"2,55",94,"798,25","0,16","5,5",0
1891,"2,49",94,"805,25","0,695","4,5",0
1892,"2,5",94,807,"0,14",4,0
1893,"2,5",94,"807,5","0,55",4,0
1894,"2,49",94,811,"0,225","4,5",0
1895,"2,47",94,"802,25","0,595","4,5",0
1896,"2,47",94,"813,75","0,525",4,0
1897,"2,52",94,"796,5","0,195",4,0
1898,"2,47",93,803,"0,65","4,5",0
1899,"2,55",93,"802,5","0,195",5,0
1900,"2,49",93,"805,5","0,65","4,5",0
1901,"2,53",93,"806,5","0,155","4,5",0
1902,"2,55",93,800,"0,67","4,5",0
1903,"2,55",92,796,"0,61","4,5",0
1904,"2,5",92,808,"0,245","4,5",0
1905,"2,49",92,"805,25","0,25","4,5",0
1906,"2,55",92,793,"0,665","6,5",0
1907,"2,52",92,"802,25","0,695","4,5",0
1908,"2,55",91,"810,25","0,12","4,5",0
1909,"2,53",91,809,"0,385","4,5",0
1910,"2,53",91,809,"0,66","4,5",0
1911,"2,33",91,820,"0,665","3,5",0
1912,"2,37",91,"816,25","0,725","4,5",0
1913,"2,43",90,806,"0,69","5,5",0
1914,"2,4",90,"799,5","0,73","4,5",0
1915,"2,43",90,"789,25","0,335","5,5",0
1916,"2,38",90,"791,75","0,67","4,5",0
1917,"2,4",90,802,"0,145","4,5",0
1918,"2,43",90,"798,25","0,67",5,0
1919,"2,4",89,"797,5","0,655","4,5",0
1920,"2,44",89,"767,25","0,365","4,5",0
1921,"2,37",89,803,"0,61","4,5",0
1922,"2,41",89,809,"0,12",3,0
1923,"2,43",88,"803,5","0,145","4,5",0
1924,"2,41",88,"804,5","0,695",4,0
1925,"2,4",88,"783,75","0,125","4,5",0
1926,"2,41",88,818,"0,7","4,5",0
1927,"2,44",88,"804,25","0,455","4,5",0
1928,"2,4",88,"814,75","0,56","4,5",0
1929,"2,44",88,"786,5","0,305","4,5",0
1930,"2,41",88,"800,5","0,23",4,0
1931,"2,46",88,782,"0,155","4,5",0
1932,"2,41",88,814,"0,7","4,5",0
1933,"2,41",88,"808,25","0,29","4,5",0
1934,"2,4",88,"812,5","0,225",4,0
1935,"2,35",88,796,"0,615","2,5",0
1936,"2,44",88,"800,5","0,135",2,0
1937,"2,43",88,"805,5","0,69","4,5",0
1938,"2,47",88,809,"0,66",7,0
1939,"2,4",88,"816,25","0,695",3,0
1940,"2,46",88,"792,25","0,6","4,5",0
1941,"2,33",88,791,"0,645","3,5",0
1942,"2,46",88,791,"0,13","4,5",0
1943,"2,43",88,"806,5","0,705","6,5",0
1944,"2,4",88,"807,5","0,72","4,5",0
1945,"2,41",88,"805,5","0,64","4,5",0
1946,"2,37",88,"807,5","0,68",3,0
1947,"2,44",88,"784,5","0,27",4,0
1948,"2,44",88,803,"0,66","4,5",0
1949,"2,41",88,805,"0,695","4,5",0
1950,"2,43",88,806,"0,655","4,5",0
1951,"2,37",88,"815,75","0,655","4,5",0
1952,"2,35",88,"788,75","0,17","4,5",0
1953,"2,4",88,"819,25","0,69","4,5",0
1954,"2,49",88,"794,5","0,275",6,0
1955,"2,41",88,"815,25","0,71",4,0
1956,"2,43",88,"821,75","0,165","4,5",0
1957,"2,35",88,"796,25","0,585","4,5",0
1958,"2,41",88,"825,25","0,12","4,5",0
1959,"2,47",88,"783,5","0,22","4,5",0
1960,"2,41",88,"805,25","0,675","3,5",0
1961,"2,44",88,817,"0,135","4,5",0
1962,"2,43",89,"811,75","0,715","4,5",0
1963,"2,46",89,"806,5","0,61",4,0
1964,"2,46",89,809,"0,575","4,5",0
1965,"2,41",89,813,"0,705",3,0
1966,"2,43",89,"793,25","0,605","4,5",0
1967,"2,38",89,"817,5","0,53","3,5",0
1968,"2,44",89,793,"0,55","4,5",0
1969,"2,43",89,"786,5","0,665",4,0
1970,"2,43",89,"803,25","0,6","4,5",0
1971,"2,38",89,"814,75","0,565","4,5",0
1972,"2,41",89,"796,5","0,155","4,5",0
1973,"2,43",89,"810,75","0,475","4,5",0
1974,"2,43",89,"821,5","0,565","4,5",0
1975,"2,41",89,"792,25","0,585","4,5",0
1976,"2,43",89,"792,25","0,325",5,0
1977,"2,38",89,"812,75","0,455",3,0
1978,"2,3",89,"788,75","0,32","4,5",0
1979,"2,44",89,"793,25","0,14","4,5",0
1980,"2,43",89,"799,25","0,61","4,5",0
1981,"2,44",90,803,"0,54",6,0
1982,"2,44",90,"805,25","0,205","2,5",0
1983,"2,43",90,"798,5","0,695","4,5",0
1984,"2,41",90,"809,75","0,455",3,0
1985,"2,43",90,"808,25","0,59",3,0
1986,"2,33",90,"799,25","0,245","4,5",0
1987,"2,46",90,"799,25","0,58","4,5",0
1988,"2,44",90,"819,25","0,65","4,5",0
1989,"2,41",90,805,"0,595","4,5",0
1990,"2,4",90,"814,5","0,68","4,5",0
1991,"2,3",90,796,"0,13","4,5",0
1992,"2,43",90,"811,75","0,62","4,5",0
1993,"2,41",90,812,"0,645","4,5",0
1994,"2,46",90,"818,75","0,65","4,5",0
1995,"2,4",90,810,"0,62","2,5",0
1996,"2,43",90,"792,5","0,125","4,5",0
1997,"2,4",90,798,"0,32","3,5",0
1998,"2,43",90,"810,75","0,59","4,5",0
1999,"2,4",90,"800,5","0,705",4,0
2000,"2,4",90,811,"0,57","4,5",0
2001,"2,37",90,805,"0,145","4,5",0
2002,"2,41",90,795,"0,64","4,5",0
2003,"2,43",90,"808,25","0,125","4,5",0
2004,"2,4",90,"791,25","0,525","2,5",0
2005,"2,44",90,811,"0,12","5,5",0
2006,"2,44",90,"800,25","0,14","3,5",0
2007,"2,43",90,"824,5","0,195","3,5",0
2008,"2,44",90,"807,5","0,67","4,5",0
2009,"2,43",90,"814,5","0,15",4,0
2010,"2,38",91,"796,25","0,59","3,5",0
2011,"2,43",91,814,"0,125","4,5",0
2012,"2,46",91,"800,5","0,15","4,5",0
2013,"2,43",91,819,"0,71","4,5",0
2014,"2,43",91,801,"0,61","4,5",0
2015,"2,46",91,"809,75","0,26","4,5",0
2016,"2,46",91,805,"0,615","4,5",0
2017,"2,43",91,"821,5","0,7","4,5",0
2018,"2,43",91,"822,75","0,685","4,5",0
2019,"2,43",91,806,"0,655","4,5",0
2020,"2,27",91,"810,25","0,59",4,0
2021,"2,49",91,"780,25","0,205","4,5",0
2022,"2,43",91,807,"0,63","2,5",0
2023,"2,43",91,788,"0,705","4,5",0
2024,"2,4",91,"814,5","0,685",3,0
2025,"2,41",91,"807,25","0,19",4,0
2026,"2,33",91,793,"0,145",4,0
2027,"2,41",91,"807,25","0,49",4,0
2028,"2,44",91,801,"0,375","4,5",0
2029,"2,4",91,"804,25","0,62","3,5",0
2030,"2,35",92,805,"0,24","4,5",0
2031,"2,37",92,"800,5","0,12","3,5",0
2032,"2,43",92,804,"0,31","4,5",0
2033,"2,41",92,"793,5","0,45","4,5",0
2034,"2,49",92,"802,5","0,57",5,0
2035,"2,41",92,"803,25","0,59","4,5",0
2036,"2,44",92,797,"0,135","4,5",0
2037,"2,46",92,"810,25","0,14","4,5",0
2038,"2,41",92,820,"0,71",4,0
2039,"2,4",92,"811,75","0,13",4,0
2040,"2,38",92,"804,5","0,135","4,5",0
2041,"2,46",92,"796,25","0,41","4,5",0
2042,"2,46",92,"813,5","0,45","4,5",0
2043,"2,43",92,"822,25","0,68",6,0
2044,"2,41",92,810,"0,705","4,5",0
2045,"2,4",92,"802,5","0,21",3,0
2046,"2,35",92,"792,5","0,15","4,5",0
2047,"2,46",92,"789,75","0,6","4,5",0
2048,"2,41",92,812,"0,645","4,5",0
2049,"2,41",92,808,"0,71","4,5",0
2050,"2,43",92,"792,5","0,165","4,5",0
2051,"2,38",93,"822,5","0,69","4,5",0
2052,"2,44",93,"795,5","0,31",5,0
2053,"2,38",93,812,"0,71",4,0
2054,"2,35",93,"808,25","0,21","4,5",0
2055,"2,41",93,783,"0,13","4,5",0
2056,"2,38",93,811,"0,625","4,5",0
2057,"2,43",93,"801,5","0,15",5,0
2058,"2,41",93,"799,5","0,72",5,0
2059,"2,4",93,808,"0,605",2,0
2060,"2,4",93,"802,5","0,445","4,5",0
2061,"2,38",93,"782,25","0,555","5,5",0
2062,"2,44",93,801,"0,535","4,5",0
2063,"2,44",93,"796,25","0,34","4,5",0
2064,"2,4",93,"813,75","0,675","3,5",0
2065,"2,38",93,"815,5","0,605","4,5",0
2066,"2,38",93,"784,5","0,315","4,5",0
2067,"2,35",93,"799,5","0,45","4,5",0
2068,"2,41",93,"800,25","0,135",3,0
2069,"2,41",93,"811,75","0,155","4,5",0
2070,"2,38",93,"815,75","0,67","4,5",0
2071,"2,38",93,808,"0,46",4,0
2072,"2,41",93,"813,5","0,405","4,5",0
2073,"2,4",93,"812,75","0,53","4,5",0
2074,"2,41",93,"803,5","0,57",4,0
2075,"2,38",93,"807,5","0,665","3,5",0
2076,"2,43",94,"805,5","0,225","4,5",0
2077,"2,35",94,810,"0,65",4,0
2078,"2,3",94,"806,25","0,165","4,5",0
2079,"2,46",94,"793,5","0,53","5,5",0
2080,"2,38",94,"803,25","0,695","3,5",0
2081,"2,44",94,797,"0,155","5,5",0
2082,"2,38",94,807,"0,675","4,5",0
2083,"2,38",94,"808,25","0,125","4,5",0
2084,"2,43",94,787,"0,48","4,5",0
2085,"2,44",94,"804,5","0,445","5,5",0
2086,"2,38",94,"816,5","0,67",4,0
2087,"2,46",94,802,"0,56","6,5",0
2088,"2,38",94,"808,25","0,71",3,0
2089,"2,38",94,"817,25","0,125",4,0
2090,"2,43",94,"813,5","0,6","4,5",0
2091,"2,47",94,809,"0,435","4,5",0
2092,"2,41",94,818,"0,65",4,0
2093,"2,38",94,809,"0,675",4,0
2094,"2,37",94,"803,25","0,115",4,0
2095,"2,46",94,"815,5","0,12","4,5",0
2096,"2,35",94,817,"0,73","2,5",0
2097,"2,35",94,"802,5","0,125","4,5",0
2098,"2,35",94,"815,75","0,66","4,5",0
2099,"2,43",94,788,"0,12","4,5",0
2100,"2,37",94,803,"0,705",4,0
2101,"2,35",94,807,"0,705",4,0
2102,"2,38",94,"813,5","0,13","4,5",0
2103,"2,26",94,"808,25","0,695","4,5",0
2104,"2,4",94,802,"0,13","4,5",0
2105,"2,37",94,"809,25","0,7",4,0
2106,"2,43",94,"815,25","0,53","4,5",0
2107,"2,4",94,"806,25","0,73","4,5",0
2108,"2,41",94,"791,75","0,69",5,0
2109,"2,26",94,"800,5","0,655","4,5",0
2110,"2,41",94,803,"0,145","4,5",0
2111,"2,73",94,"818,75","0,68","4,5",0
2112,"2,75",94,"788,75","0,115","-0,5",0
2113,"2,58",94,"819,25","0,48","4,5",0
2114,"2,5",95,"814,5","0,1","2,5",0
2115,"2,53",95,"805,5","0,12",3,0
2116,"2,52",95,"800,25","0,655","4,5",0
2117,"2,53",95,799,"0,135","3,5",0
2118,"2,53",95,"812,75","0,655","4,5",0
2119,"2,55",95,"815,75","0,455","3,5",0
2120,"2,52",95,807,"0,655","4,5",0
2121,"2,55",95,"801,5","0,595","4,5",0
2122,"2,47",95,811,"0,665","4,5",0
2123,"2,56",95,"789,75","0,145","4,5",0
2124,"2,53",95,810,"0,69",4,0
2125,"2,52",95,"800,25","0,45","4,5",0
2126,"2,55",95,"804,25","0,69",6,0
2127,"2,55",95,"800,5","0,7","4,5",0
2128,"2,55",95,"812,75","0,14","4,5",0
2129,"2,55",95,"809,75","0,215","4,5",0
2130,"2,55",94,817,"0,67","4,5",0
2131,"2,55",94,"811,25","0,525",4,0
2132,"2,47",94,"791,25","0,63","4,5",0
2133,"2,58",94,"785,25","0,145","4,5",0
2134,"2,58",94,"793,25","0,545","4,5",0
2135,"2,55",94,"798,5","0,525","4,5",0
2136,"2,55",94,808,"0,63","4,5",0
2137,"2,53",93,804,"0,165","4,5",0
2138,"2,55",93,"784,25","0,535","4,5",0
2139,"2,58",93,"804,25","0,14","4,5",0
2140,"2,52",93,810,"0,665","4,5",0
2141,"2,53",93,"781,25","0,17","4,5",0
2142,"2,59",92,"804,25","0,215","4,5",0
2143,"2,55",92,806,"0,515","4,5",0
2144,"2,64",92,800,"0,615","5,5",0
2145,"2,59",92,"793,5","0,28","5,5",0
2146,"2,56",92,"812,75","0,125","4,5",0
2147,"2,58",91,"802,5","0,475","4,5",0
2148,"2,62",91,"800,5","0,47","4,5",0
2149,"2,58",91,"821,75","0,69","4,5",0
2150,"2,58",91,"785,25","0,42","4,5",0
2151,"2,4",91,814,"0,74",4,0
2152,"2,43",90,"800,5","0,71","4,5",0
2153,"2,43",90,805,"0,745","4,5",0
2154,"2,38",90,813,"0,74",2,0
2155,"2,4",90,801,"0,665","4,5",0
2156,"2,4",90,"810,25","0,655","4,5",0
2157,"2,44",90,792,"0,18",5,0
2158,"2,33",90,"786,5","0,645",6,0
2159,"2,46",89,788,"0,43","4,5",0
2160,"2,44",89,"798,5","0,425","4,5",0
2161,"2,37",89,"807,25","0,585","4,5",0
2162,"2,46",89,"794,25","0,175","4,5",0
2163,"2,37",88,"794,5","0,655","4,5",0
2164,"2,44",88,"793,5","0,115","4,5",0
2165,"2,44",88,"792,5","0,635","5,5",0
2166,"2,41",88,"802,25","0,43",4,0
2167,"2,46",88,"783,75","0,2","4,5",0
2168,"2,41",88,"797,25","0,235","4,5",0
2169,"2,46",88,790,"0,115","4,5",0
2170,"2,4",88,"819,75","0,71","4,5",0
2171,"2,43",88,780,"0,12","4,5",0
2172,"2,4",88,"815,5","0,645","4,5",0
2173,"2,44",88,"802,25","0,21","4,5",0
2174,"2,49",88,"800,5","0,59",7,0
2175,"2,4",88,"814,5","0,71","3,5",0
2176,"2,4",88,"804,5","0,265",3,0
2177,"2,4",88,786,"0,14","4,5",0
2178,"2,44",88,"816,25","0,545",2,0
2179,"2,43",88,"802,25","0,265",5,0
2180,"2,5",88,"796,5","0,2",6,0
2181,"2,43",88,"808,75","0,63","4,5",0
2182,"2,46",88,"800,25","0,495","4,5",0
2183,"2,46",88,"815,5","0,71","4,5",0
2184,"2,38",88,"818,25","0,63","4,5",0
2185,"2,41",88,"790,25","0,195","4,5",0
2186,"2,44",88,"808,75","0,515","4,5",0
2187,"2,47",88,"788,75","0,67","5,5",0
2188,"2,43",88,808,"0,725","4,5",0
2189,"2,38",88,811,"0,64",3,0
2190,"2,46",88,792,"0,155","4,5",0
2191,"2,41",88,803,"0,585","3,5",0
2192,"2,41",88,"815,25","0,54",4,0
2193,"2,44",88,"799,5","0,35","4,5",0
2194,"2,43",88,"797,5","0,675","4,5",0
2195,"2,37",88,"827,5","0,69",3,0
2196,"2,35",88,"779,75","0,63","4,5",0
2197,"2,46",88,"796,25","0,51","4,5",0
2198,"2,41",89,817,"0,67",4,0
2199,"2,44",89,"800,5","0,6","4,5",0
2200,"2,41",89,805,"0,69",4,0
2201,"2,38",89,"818,25","0,6",4,0
2202,"2,41",89,"804,25","0,61","4,5",0
2203,"2,44",89,796,"0,635","4,5",0
2204,"2,38",89,"804,5","0,665","4,5",0
2205,"2,38",89,803,"0,645","4,5",0
2206,"2,44",89,"801,25","0,145","4,5",0
2207,"2,35",89,808,"0,7","4,5",0
2208,"2,4",89,789,"0,11","4,5",0
2209,"2,46",89,795,"0,375","4,5",0
2210,"2,4",89,"803,25","0,685","4,5",0
2211,"2,4",89,"808,25","0,63","4,5",0
2212,"2,37",89,"794,25","0,185",4,0
2213,"2,26",89,803,"0,25",4,0
2214,"2,43",89,"785,75","0,135","6,5",0
2215,"2,43",89,"798,5","0,655","4,5",0
2216,"2,37",89,"805,5","0,69","4,5",0
2217,"2,46",89,793,"0,125","4,5",0
2218,"2,33",89,"819,75","0,73",4,0
2219,"2,44",89,"797,5","0,16","4,5",0
2220,"2,43",90,"795,25","0,685","4,5",0
2221,"2,37",90,"814,75","0,705","4,5",0
2222,"2,37",90,"812,75","0,21","4,5",0
2223,"2,33",90,"808,25","0,635","4,5",0
2224,"2,4",90,"798,25","0,11","4,5",0
2225,"2,44",90,"793,5","0,31","4,5",0
2226,"2,37",90,811,"0,585","4,5",0
2227,"2,43",90,"814,75","0,645","4,5",0
2228,"2,43",90,"793,5","0,35","4,5",0
2229,"2,37",90,"815,5","0,655",5,0
2230,"2,4",90,"803,25","0,255","4,5",0
2231,"2,4",90,"802,25","0,5","4,5",0
2232,"2,37",90,"819,75","0,62","4,5",0
2233,"2,47",90,791,"0,14",5,0
2234,"2,37",90,824,"0,695","4,5",0
2235,"2,43",90,"809,25","0,12","4,5",0
2236,"2,43",90,792,"0,67","4,5",0
2237,"2,43",90,814,"0,585","4,5",0
2238,"2,4",90,814,"0,695",4,0
2239,"2,4",90,"811,25","0,215",4,0
2240,"2,37",90,"796,25","0,14","4,5",0
2241,"2,37",90,"810,25","0,64","4,5",0
2242,"2,44",90,"801,5","0,125","4,5",0
2243,"2,38",90,"793,5","0,645","4,5",0
2244,"2,38",90,"793,5","0,645","5,5",0
2245,"2,41",90,"789,25","0,595","4,5",0
2246,"2,46",90,791,"0,355","4,5",0
2247,"2,43",91,819,"0,7","4,5",0
2248,"2,44",91,811,"0,175","4,5",0
2249,"2,37",91,814,"0,635","4,5",0
2250,"2,4",91,"806,25","0,13","4,5",0
2251,"2,44",91,"809,25","0,385","4,5",0
2252,"2,43",91,"792,5","0,28","3,5",0
2253,"2,43",91,"815,5","0,695","4,5",0
2254,"2,41",91,801,"0,46","4,5",0
2255,"2,4",91,812,"0,68","4,5",0
2256,"2,41",91,783,"0,115","4,5",0
2257,"2,44",91,"809,25","0,59","3,5",0
2258,"2,44",91,"801,25","0,145","4,5",0
2259,"2,4",91,"806,25","0,73","4,5",0
2260,"2,37",91,"801,25","0,125",4,0
2261,"2,4",91,"795,25","0,66","4,5",0
2262,"2,41",91,802,"0,135",4,0
2263,"2,37",91,819,"0,47","4,5",0
2264,"2,43",91,"792,25","0,45","4,5",0
2265,"2,38",92,"807,25","0,46",4,0
2266,"2,38",92,"794,25","0,135",4,0
2267,"2,38",92,798,"0,5","4,5",0
2268,"2,41",92,"793,25","0,115","4,5",0
2269,"2,26",92,"812,5","0,7","4,5",0
2270,"2,46",92,"785,5","0,23",5,0
2271,"2,4",92,"805,5","0,705","4,5",0
2272,"2,47",92,"798,25","0,59",7,0
2273,"2,37",92,809,"0,705","3,5",0
2274,"2,43",92,800,"0,13","4,5",0
2275,"2,37",92,"805,25","0,705","4,5",0
2276,"2,44",92,791,"0,14","4,5",0
2277,"2,38",92,"811,25","0,645","4,5",0
2278,"2,41",92,"815,25","0,135","4,5",0
2279,"2,37",92,"801,25","0,43",4,0
2280,"2,43",92,"793,5","0,425","4,5",0
2281,"2,4",92,805,"0,685","5,5",0
2282,"2,37",92,812,"0,7","4,5",0
2283,"2,35",92,"811,25","0,225","4,5",0
2284,"2,29",92,"809,75","0,385","4,5",0
2285,"2,43",92,791,"0,125","4,5",0
2286,"2,4",92,"806,25","0,705","4,5",0
2287,"2,37",93,"809,25","0,615","3,5",0
2288,"2,46",93,"779,5","0,165","4,5",0
2289,"2,37",93,"810,25","0,71",4,0
2290,"2,4",93,799,"0,12","4,5",0
2291,"2,43",93,"801,25","0,695","4,5",0
2292,"2,38",93,"816,25","0,535","2,5",0
2293,"2,44",93,817,"0,13","4,5",0
2294,"2,37",93,"823,25","0,685",4,0
2295,"2,44",93,788,"0,25","4,5",0
2296,"2,37",93,"797,25","0,705","4,5",0
2297,"2,47",93,781,"0,6",6,0
2298,"2,37",93,"820,75","0,725","2,5",0
2299,"2,3",93,"802,5","0,12",4,0
2300,"2,43",93,"805,25","0,39","4,5",0
2301,"2,4",93,"808,25","0,615",4,0
2302,"2,37",93,"801,25","0,395","4,5",0
2303,"2,4",93,818,"0,635","4,5",0
2304,"2,37",93,"804,25","0,48","2,5",0
2305,"2,4",93,"794,5","0,265","4,5",0
2306,"2,44",93,796,"0,155","4,5",0
2307,"2,41",93,"806,25","0,735",5,0
2308,"2,38",93,"809,75","0,71","3,5",0
2309,"2,37",93,802,"0,675","4,5",0
2310,"2,4",94,"786,75","0,125","4,5",0
2311,"2,4",94,"808,75","0,615",3,0
2312,"2,46",94,"784,5","0,4","5,5",0
2313,"2,4",94,814,"0,74","4,5",0
2314,"2,37",94,804,"0,51","4,5",0
2315,"2,4",94,799,"0,15","4,5",0
2316,"2,37",94,"818,75","0,665","4,5",0
2317,"2,43",94,"809,25","0,15","4,5",0
2318,"2,46",94,"787,5","0,21","4,5",0
2319,"2,38",94,819,"0,735",4,0
2320,"2,4",94,"810,25","0,51","2,5",0
2321,"2,43",94,"804,25","0,165","4,5",0
2322,"2,37",94,810,"0,68","4,5",0
2323,"2,37",94,"807,25","0,24","4,5",0
2324,"2,35",94,"800,25","0,55","4,5",0
2325,"2,3",94,803,"0,34",4,0
2326,"2,4",94,"805,5","0,55","4,5",0
2327,"2,4",94,"812,5","0,595","4,5",0
2328,"2,37",94,"819,25","0,61",4,0
2329,"2,37",94,"799,25","0,38","4,5",0
2330,"2,38",94,"784,5","0,155","4,5",0
2331,"2,4",94,789,"0,5","4,5",0
2332,"2,44",94,"785,75","0,625","5,5",0
2333,"2,43",94,"794,25","0,69","5,5",0
2334,"2,37",94,818,"0,685","4,5",0
2335,"2,43",94,"776,25","0,26","4,5",0
2336,"2,29",94,"823,25","0,66","4,5",0
2337,"2,43",94,"796,5","0,125","4,5",0
2338,"2,37",94,804,"0,68","4,5",0
2339,"2,46",94,"796,5","0,615","4,5",0
2340,"2,37",94,813,"0,71","4,5",0
2341,"2,38",94,811,"0,145","3,5",0
2342,"2,37",94,"805,25","0,22","4,5",0
2343,"2,4",94,801,"0,45","4,5",0
2344,"2,43",94,"812,75","0,595","4,5",0
2345,"2,4",94,"790,25","0,48",4,0
2346,"2,4",94,"808,75","0,635","3,5",0
2347,"2,37",94,"820,5","0,15","4,5",0
2348,"2,99",94,"815,25","0,105",6,0
2349,"2,61",94,834,"0,69",2,0
2350,"2,56",95,"828,25","0,095","4,5",0
2351,"2,55",94,805,"0,105","3,5",0
2352,"2,53",95,"800,25","0,22",4,0
2353,"2,53",95,"812,75","0,665","4,5",0
2354,"2,56",95,"807,25","0,145",5,0
2355,"2,46",95,"807,25","0,635","4,5",0
2356,"2,56",95,"801,5","0,12","3,5",0
2357,"2,53",95,"805,25","0,69",4,0
2358,"2,5",95,"810,75","0,665","4,5",0
2359,"2,55",95,817,"0,155","4,5",0
2360,"2,53",95,799,"0,635","4,5",0
2361,"2,56",95,786,"0,125","4,5",0
